v1,v2,v3,v4,v5,v6,v7
0.070,0.000,0.990,0.035,0.005,0.000,0.000
0.005,1.000,0.055,0.195,0.000,0.020,0.000
1.000,0.000,0.350,0.080,0.175,0.000,0.300
1.000,0.000,0.235,0.085,0.220,0.000,0.325
0.215,0.075,0.995,0.160,0.055,0.015,0.025
0.090,0.040,1.000,0.065,0.040,0.005,0.040
0.090,0.000,1.000,0.010,0.000,0.000,0.005
0.065,0.000,0.985,0.035,0.020,0.000,0.000
1.000,0.000,0.195,0.095,0.250,0.005,0.310
0.675,0.000,0.375,0.075,1.000,0.000,0.120
0.040,0.000,1.000,0.020,0.000,0.000,0.000
1.000,0.000,0.125,0.005,0.110,0.000,0.275
0.790,0.010,0.305,0.075,0.920,0.005,0.085
0.125,0.155,0.150,1.000,0.090,0.175,0.010
1.000,0.005,0.185,0.025,0.205,0.000,0.315
0.115,0.010,0.995,0.045,0.060,0.000,0.025
0.140,0.010,0.160,1.000,0.090,0.020,0.000
0.060,0.000,1.000,0.005,0.005,0.000,0.020
1.000,0.010,0.300,0.175,0.240,0.015,0.385
0.200,0.070,1.000,0.105,0.135,0.095,0.115
1.000,0.000,0.240,0.035,0.100,0.000,0.270
0.045,0.095,0.330,0.795,0.000,1.000,0.025
0.145,0.010,0.165,1.000,0.075,0.030,0.005
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.030,0.000,1.000,0.005,0.000,0.000,0.000
0.890,0.035,0.395,0.140,0.200,0.005,0.300
0.130,0.005,0.985,0.060,0.010,0.000,0.005
0.090,0.090,0.090,0.990,0.035,0.175,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.105,0.130,0.315,1.000,0.035,0.220,0.005
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.015,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.005,0.230,0.030,0.180,0.005,0.155
0.030,1.000,0.080,0.220,0.050,0.020,0.000
1.000,0.010,0.250,0.130,0.225,0.005,0.320
0.020,0.000,0.970,0.085,0.000,0.005,0.000
0.005,0.010,1.000,0.000,0.005,0.000,0.005
0.740,0.010,0.330,0.140,1.000,0.000,0.100
0.005,0.000,0.995,0.000,0.000,0.000,0.005
0.005,0.000,1.000,0.015,0.000,0.000,0.000
0.030,0.000,1.000,0.020,0.000,0.000,0.000
0.065,0.000,0.995,0.050,0.010,0.000,0.005
0.035,0.010,0.980,0.020,0.000,0.000,0.010
0.040,0.000,0.995,0.040,0.010,0.000,0.000
0.040,0.005,0.950,0.050,0.010,0.000,0.010
1.000,0.000,0.325,0.100,0.200,0.000,0.270
0.160,0.010,0.170,1.000,0.080,0.065,0.035
0.020,0.005,1.000,0.000,0.005,0.000,0.010
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,1.000,0.015,0.000,0.000,0.010
0.105,0.005,0.130,1.000,0.030,0.055,0.005
1.000,0.000,0.315,0.120,0.145,0.000,0.245
1.000,0.020,0.225,0.155,0.180,0.010,0.265
0.110,0.000,0.990,0.010,0.000,0.000,0.005
0.020,0.000,0.040,1.000,0.020,0.040,0.000
0.850,0.080,0.505,0.250,0.275,0.090,0.260
0.090,0.045,0.225,1.000,0.045,0.075,0.000
0.105,0.105,0.080,1.000,0.035,0.120,0.015
0.060,0.050,0.095,0.995,0.060,0.140,0.000
0.005,0.000,0.995,0.005,0.000,0.000,0.000
0.005,0.000,0.985,0.015,0.010,0.000,0.000
1.000,0.005,0.320,0.015,0.090,0.000,0.230
0.895,0.005,0.335,0.030,0.185,0.015,0.160
0.040,0.000,1.000,0.020,0.005,0.000,0.000
0.060,0.020,0.250,0.890,0.020,0.060,0.000
0.050,0.010,0.095,0.995,0.015,0.150,0.010
0.165,0.010,1.000,0.095,0.035,0.005,0.020
0.025,0.000,0.050,1.000,0.035,0.015,0.005
0.900,0.035,0.375,0.165,0.250,0.010,0.340
0.015,0.000,1.000,0.000,0.000,0.005,0.000
0.010,1.000,0.035,0.125,0.010,0.010,0.000
0.125,0.050,0.110,1.000,0.035,0.135,0.000
0.085,0.030,0.200,1.000,0.025,0.100,0.005
0.995,0.000,0.230,0.140,0.220,0.000,0.250
0.035,0.010,1.000,0.015,0.020,0.000,0.010
1.000,0.000,0.230,0.020,0.200,0.005,0.290
0.005,0.000,0.990,0.000,0.000,0.000,0.000
0.090,0.000,1.000,0.005,0.005,0.000,0.015
0.030,0.080,0.050,1.000,0.035,0.135,0.000
0.055,0.000,0.990,0.015,0.005,0.000,0.005
0.115,0.005,1.000,0.120,0.010,0.010,0.010
0.090,0.000,1.000,0.025,0.000,0.000,0.010
0.015,0.000,1.000,0.000,0.000,0.000,0.005
0.175,0.080,1.000,0.080,0.050,0.030,0.020
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.245,0.035,0.185,0.000,0.255
0.140,0.005,1.000,0.020,0.030,0.010,0.050
0.215,0.000,0.290,1.000,0.075,0.040,0.015
0.020,0.000,0.995,0.000,0.015,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.005,0.000
0.075,0.005,1.000,0.055,0.010,0.000,0.005
0.075,0.010,1.000,0.020,0.000,0.000,0.020
0.940,0.000,0.295,0.140,0.100,0.000,0.200
0.010,0.000,0.995,0.000,0.005,0.000,0.000
0.085,0.140,0.245,1.000,0.115,0.320,0.020
0.710,0.000,0.420,0.045,0.990,0.000,0.110
0.075,0.005,0.990,0.000,0.000,0.000,0.005
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.050,0.010,1.000,0.060,0.005,0.000,0.000
0.205,0.020,0.150,1.000,0.090,0.025,0.015
0.030,0.045,0.045,1.000,0.000,0.150,0.000
0.000,0.000,0.940,0.005,0.000,0.000,0.005
0.995,0.000,0.155,0.010,0.150,0.000,0.305
0.065,0.030,0.085,0.890,0.015,0.090,0.000
0.000,0.000,0.825,0.000,0.000,0.000,0.000
0.940,0.020,0.310,0.120,0.240,0.010,0.295
0.680,0.020,0.345,0.090,1.000,0.000,0.085
1.000,0.000,0.095,0.000,0.205,0.000,0.180
0.000,0.000,1.000,0.005,0.000,0.005,0.000
0.080,0.005,0.065,1.000,0.060,0.045,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.015,0.000,0.995,0.000,0.000,0.005,0.000
0.000,0.000,1.000,0.015,0.005,0.005,0.000
0.150,0.025,0.910,0.100,0.025,0.000,0.005
0.850,0.035,0.375,0.125,0.130,0.030,0.420
0.090,0.010,0.965,0.025,0.025,0.010,0.005
0.035,0.000,0.995,0.040,0.020,0.000,0.010
0.875,0.030,0.375,0.135,0.195,0.010,0.350
0.950,0.000,0.235,0.085,0.175,0.000,0.225
0.085,0.145,0.365,0.855,0.015,0.980,0.010
0.650,0.020,0.260,0.080,1.000,0.000,0.115
0.065,0.010,1.000,0.015,0.010,0.000,0.000
0.135,0.125,0.140,1.000,0.040,0.150,0.020
0.025,0.000,1.000,0.005,0.000,0.000,0.000
0.770,0.045,0.380,0.175,0.875,0.010,0.110
1.000,0.000,0.275,0.005,0.150,0.000,0.270
1.000,0.000,0.110,0.000,0.125,0.000,0.245
0.025,0.000,1.000,0.000,0.000,0.000,0.005
1.000,0.000,0.175,0.030,0.155,0.005,0.235
0.020,0.025,0.935,0.030,0.015,0.010,0.005
0.835,0.000,0.275,0.045,0.240,0.000,0.185
0.890,0.035,0.400,0.140,0.200,0.005,0.315
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.010,0.920,0.035,0.000,0.000,0.000
0.120,0.125,0.130,1.000,0.110,0.160,0.005
1.000,0.015,0.345,0.035,0.215,0.000,0.340
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.065,0.000,0.980,0.015,0.055,0.005,0.000
0.005,0.000,0.995,0.000,0.000,0.000,0.000
0.070,0.005,0.070,1.000,0.035,0.040,0.005
1.000,0.000,0.205,0.015,0.225,0.000,0.280
0.075,0.005,1.000,0.060,0.030,0.010,0.015
1.000,0.000,0.160,0.000,0.110,0.000,0.270
0.100,0.000,0.995,0.015,0.000,0.000,0.010
0.090,0.000,1.000,0.005,0.000,0.000,0.010
0.005,0.000,0.995,0.000,0.000,0.000,0.000
0.060,0.000,1.000,0.010,0.010,0.005,0.010
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.065,0.000,0.995,0.015,0.005,0.000,0.005
0.105,0.075,0.140,1.000,0.015,0.160,0.005
0.015,0.995,0.115,0.300,0.020,0.015,0.000
1.000,0.005,0.270,0.055,0.205,0.005,0.400
0.965,0.005,0.285,0.040,0.300,0.005,0.280
0.015,0.000,1.000,0.010,0.005,0.000,0.005
0.935,0.005,0.180,0.005,0.130,0.000,0.155
0.055,0.000,1.000,0.005,0.000,0.000,0.015
0.090,0.105,0.115,1.000,0.060,0.135,0.005
0.105,0.230,0.110,1.000,0.040,0.115,0.005
0.155,0.115,0.460,0.855,0.030,1.000,0.030
1.000,0.000,0.220,0.005,0.340,0.000,0.285
0.975,0.000,0.190,0.060,0.095,0.000,0.240
0.200,0.060,1.000,0.090,0.045,0.010,0.015
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.005,0.000,0.995,0.010,0.000,0.000,0.010
0.075,0.000,0.995,0.045,0.005,0.000,0.010
1.000,0.000,0.100,0.000,0.115,0.000,0.290
0.230,0.005,0.245,1.000,0.115,0.035,0.010
0.000,0.005,1.000,0.010,0.005,0.005,0.000
0.070,0.110,0.375,0.795,0.005,1.000,0.010
0.135,0.000,1.000,0.035,0.010,0.000,0.035
0.005,0.000,1.000,0.010,0.000,0.000,0.000
0.035,0.000,1.000,0.050,0.000,0.000,0.000
1.000,0.005,0.175,0.025,0.190,0.010,0.245
0.965,0.000,0.190,0.065,0.190,0.000,0.220
0.680,0.000,0.340,0.075,0.980,0.000,0.075
0.100,0.010,1.000,0.095,0.000,0.000,0.000
1.000,0.015,0.190,0.070,0.350,0.010,0.390
0.135,0.050,0.155,1.000,0.115,0.065,0.005
0.010,0.000,0.985,0.000,0.000,0.000,0.000
0.145,0.015,0.995,0.060,0.035,0.015,0.030
1.000,0.005,0.270,0.070,0.250,0.005,0.395
1.000,0.000,0.285,0.100,0.245,0.000,0.295
0.015,0.035,0.115,0.980,0.035,0.045,0.000
0.085,0.065,0.120,0.880,0.040,0.150,0.000
0.110,0.000,1.000,0.055,0.020,0.005,0.020
0.225,0.030,0.205,0.995,0.120,0.085,0.025
0.000,0.000,0.990,0.000,0.000,0.000,0.000
1.000,0.000,0.200,0.015,0.200,0.000,0.320
0.070,0.000,1.000,0.020,0.000,0.000,0.015
1.000,0.000,0.145,0.095,0.090,0.000,0.155
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.095,0.105,0.955,0.065,0.025,0.025,0.040
0.085,0.020,1.000,0.010,0.015,0.000,0.020
0.000,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.095,0.000,0.145,0.000,0.315
1.000,0.005,0.290,0.065,0.245,0.005,0.400
0.955,0.065,0.545,0.280,0.365,0.050,0.275
0.735,0.010,0.155,0.020,0.045,0.000,0.995
0.045,0.000,0.945,0.000,0.005,0.000,0.005
0.995,0.000,0.090,0.025,0.110,0.000,0.135
0.000,0.000,0.970,0.005,0.000,0.010,0.000
1.000,0.000,0.225,0.035,0.170,0.005,0.395
0.985,0.000,0.175,0.025,0.195,0.000,0.215
0.025,0.000,0.995,0.000,0.005,0.010,0.000
0.045,0.000,0.125,1.000,0.030,0.030,0.005
0.175,0.015,0.100,0.995,0.055,0.105,0.015
1.000,0.015,0.235,0.070,0.245,0.005,0.220
0.035,0.000,0.970,0.030,0.020,0.000,0.000
0.975,0.075,0.315,0.205,0.250,0.100,0.300
0.695,0.005,0.205,0.080,0.990,0.000,0.070
0.060,0.000,0.995,0.000,0.010,0.000,0.005
0.075,0.030,0.140,1.000,0.020,0.100,0.000
0.070,0.080,0.070,1.000,0.000,0.175,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.100,0.115,0.130,0.895,0.040,0.090,0.000
0.005,0.010,0.995,0.000,0.000,0.000,0.000
0.005,0.000,0.995,0.000,0.000,0.000,0.000
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.025,0.000,0.990,0.005,0.000,0.000,0.005
0.040,0.005,1.000,0.020,0.010,0.000,0.000
0.195,0.230,0.225,1.000,0.145,0.170,0.035
0.890,0.035,0.365,0.140,0.265,0.010,0.355
0.000,0.000,0.970,0.005,0.000,0.005,0.000
0.045,0.005,0.965,0.030,0.005,0.000,0.000
0.030,0.010,1.000,0.030,0.005,0.000,0.000
1.000,0.000,0.250,0.100,0.200,0.005,0.360
0.085,0.030,1.000,0.015,0.030,0.005,0.020
0.925,0.035,0.475,0.185,0.195,0.065,0.305
0.000,0.000,1.000,0.015,0.000,0.000,0.000
0.360,0.000,0.065,0.000,0.025,0.000,0.965
1.000,0.000,0.210,0.020,0.145,0.000,0.265
0.785,0.040,0.425,0.145,1.000,0.000,0.150
1.000,0.000,0.220,0.025,0.140,0.000,0.340
0.070,0.010,1.000,0.040,0.005,0.020,0.015
0.000,0.000,1.000,0.005,0.005,0.000,0.000
0.960,0.010,0.385,0.040,0.220,0.010,0.225
0.070,0.000,1.000,0.010,0.005,0.000,0.015
0.060,0.075,1.000,0.050,0.125,0.090,0.100
0.130,0.045,0.230,1.000,0.100,0.130,0.015
1.000,0.000,0.240,0.045,0.120,0.000,0.255
0.005,0.000,0.975,0.000,0.000,0.000,0.000
1.000,0.000,0.190,0.085,0.150,0.000,0.295
0.210,0.010,0.165,1.000,0.100,0.025,0.015
0.135,0.225,0.205,1.000,0.035,0.215,0.010
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.250,0.085,0.170,0.010,0.315
0.085,0.035,0.135,1.000,0.035,0.105,0.000
0.100,0.010,0.265,1.000,0.040,0.075,0.010
0.100,0.070,0.975,0.125,0.135,0.100,0.105
1.000,0.015,0.230,0.105,0.200,0.000,0.340
0.205,0.070,1.000,0.070,0.060,0.005,0.005
0.050,0.020,1.000,0.045,0.035,0.015,0.055
1.000,0.000,0.160,0.005,0.085,0.000,0.280
1.000,0.005,0.225,0.025,0.060,0.000,0.195
0.005,0.000,0.990,0.000,0.000,0.000,0.000
0.135,0.015,0.150,1.000,0.100,0.055,0.005
1.000,0.000,0.180,0.015,0.175,0.000,0.260
0.035,0.005,1.000,0.035,0.000,0.000,0.010
1.000,0.000,0.200,0.025,0.100,0.000,0.235
0.050,0.035,0.175,0.845,0.020,0.100,0.005
0.590,0.000,0.290,0.000,0.050,0.000,0.915
0.615,0.005,0.295,0.075,1.000,0.000,0.095
0.980,0.000,0.150,0.005,0.265,0.000,0.240
0.030,0.005,0.155,1.000,0.045,0.030,0.005
1.000,0.000,0.165,0.010,0.230,0.000,0.240
0.005,0.000,1.000,0.040,0.000,0.000,0.000
1.000,0.035,0.275,0.075,0.315,0.020,0.310
0.010,0.000,0.990,0.005,0.010,0.000,0.000
0.065,0.005,0.995,0.020,0.010,0.000,0.000
0.055,0.005,0.180,0.995,0.050,0.050,0.000
0.070,0.000,1.000,0.065,0.005,0.000,0.005
0.190,0.015,0.165,1.000,0.095,0.025,0.010
0.010,0.000,0.980,0.000,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.025,0.000,0.990,0.005,0.010,0.000,0.005
0.140,0.010,0.095,1.000,0.055,0.030,0.000
0.055,0.000,1.000,0.010,0.000,0.000,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.055,0.000,0.955,0.010,0.000,0.000,0.015
0.010,0.000,0.995,0.000,0.000,0.000,0.005
0.745,0.000,0.380,0.140,1.000,0.000,0.130
0.100,0.000,0.995,0.025,0.005,0.005,0.010
0.205,0.065,0.985,0.080,0.045,0.025,0.025
0.010,0.000,0.975,0.000,0.000,0.000,0.010
0.655,0.005,0.290,0.110,1.000,0.000,0.080
1.000,0.000,0.250,0.125,0.220,0.000,0.285
0.155,0.160,0.145,1.000,0.065,0.250,0.015
0.000,0.000,1.000,0.015,0.000,0.000,0.000
0.070,0.040,0.175,1.000,0.115,0.050,0.010
0.000,0.000,0.995,0.005,0.000,0.000,0.000
0.085,0.060,1.000,0.065,0.020,0.000,0.005
1.000,0.075,0.340,0.120,0.245,0.100,0.380
0.080,0.000,0.995,0.010,0.015,0.000,0.015
0.030,0.000,1.000,0.025,0.010,0.005,0.000
1.000,0.000,0.130,0.000,0.140,0.000,0.310
1.000,0.020,0.245,0.070,0.240,0.005,0.400
0.000,0.000,0.995,0.015,0.000,0.000,0.000
0.195,0.100,1.000,0.095,0.045,0.025,0.010
0.600,0.015,0.395,0.095,0.985,0.000,0.130
0.010,0.000,0.980,0.000,0.005,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.050,0.065,0.060,1.000,0.020,0.130,0.005
0.000,0.000,0.990,0.030,0.005,0.015,0.000
0.055,0.000,0.995,0.010,0.000,0.000,0.010
0.035,0.000,1.000,0.020,0.000,0.005,0.005
1.000,0.000,0.170,0.045,0.160,0.000,0.320
1.000,0.000,0.250,0.120,0.215,0.000,0.320
0.180,0.070,1.000,0.095,0.055,0.010,0.020
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.005
0.000,0.000,1.000,0.030,0.000,0.000,0.005
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.090,0.010,0.095,1.000,0.060,0.035,0.005
0.880,0.005,0.310,0.050,0.210,0.005,0.070
0.000,0.000,1.000,0.025,0.000,0.000,0.000
0.020,0.025,0.995,0.000,0.000,0.000,0.000
0.085,0.005,0.135,1.000,0.055,0.055,0.000
0.030,0.015,0.070,1.000,0.045,0.030,0.000
0.980,0.030,0.300,0.135,0.185,0.010,0.285
0.080,0.095,0.095,0.995,0.025,0.095,0.000
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.035,0.000,1.000,0.010,0.000,0.005,0.015
0.025,0.000,0.980,0.020,0.000,0.005,0.000
0.105,0.070,0.105,1.000,0.040,0.170,0.010
0.005,0.000,1.000,0.000,0.000,0.000,0.005
0.575,0.010,0.305,0.065,0.995,0.000,0.080
0.995,0.000,0.180,0.020,0.130,0.000,0.265
0.100,0.075,0.980,0.135,0.150,0.090,0.100
0.010,0.000,0.990,0.000,0.000,0.000,0.000
1.000,0.000,0.195,0.000,0.170,0.000,0.280
0.010,0.000,1.000,0.005,0.000,0.000,0.005
1.000,0.000,0.160,0.005,0.210,0.000,0.295
0.005,0.000,1.000,0.000,0.000,0.005,0.000
0.165,0.005,0.995,0.050,0.000,0.015,0.015
0.000,0.005,0.990,0.000,0.000,0.000,0.000
1.000,0.010,0.235,0.080,0.140,0.005,0.250
0.065,0.010,1.000,0.020,0.035,0.010,0.000
1.000,0.005,0.205,0.045,0.225,0.000,0.310
0.955,0.000,0.210,0.000,0.120,0.000,0.195
0.000,0.005,1.000,0.010,0.000,0.010,0.000
0.920,0.010,0.350,0.050,0.160,0.015,0.195
0.175,0.015,0.985,0.055,0.055,0.000,0.025
0.060,0.005,0.075,0.995,0.015,0.045,0.000
0.095,0.075,0.090,1.000,0.060,0.170,0.000
0.875,0.055,0.405,0.125,0.210,0.005,0.290
0.000,0.000,0.980,0.000,0.000,0.000,0.000
0.525,0.005,0.320,0.045,1.000,0.000,0.070
0.130,0.010,0.135,1.000,0.075,0.025,0.005
0.100,0.055,0.970,0.065,0.020,0.005,0.020
0.000,0.000,1.000,0.020,0.000,0.005,0.000
0.265,0.025,0.185,1.000,0.120,0.025,0.030
0.105,0.005,1.000,0.020,0.000,0.000,0.010
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.095,0.005,0.995,0.005,0.010,0.000,0.000
1.000,0.000,0.280,0.000,0.080,0.000,0.295
1.000,0.010,0.195,0.060,0.150,0.000,0.305
1.000,0.000,0.175,0.005,0.145,0.000,0.260
1.000,0.020,0.185,0.050,0.265,0.005,0.365
0.130,0.005,0.150,1.000,0.080,0.025,0.005
0.220,0.010,0.190,0.995,0.130,0.035,0.010
0.955,0.000,0.125,0.000,0.100,0.000,0.265
1.000,0.000,0.155,0.030,0.150,0.000,0.325
0.030,0.010,0.935,0.030,0.010,0.010,0.005
0.010,0.000,0.990,0.010,0.000,0.000,0.000
0.000,0.000,0.995,0.000,0.005,0.005,0.005
0.055,0.000,0.995,0.060,0.010,0.000,0.010
0.025,0.000,0.970,0.000,0.015,0.000,0.010
0.035,0.000,0.995,0.010,0.005,0.000,0.000
1.000,0.000,0.250,0.120,0.235,0.015,0.310
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.155,0.005,0.200,0.875,0.065,0.060,0.000
0.000,0.000,1.000,0.045,0.000,0.005,0.000
1.000,0.000,0.130,0.000,0.155,0.000,0.355
0.030,0.105,0.075,0.985,0.005,0.225,0.000
0.905,0.030,0.400,0.150,0.210,0.005,0.310
0.005,0.000,0.985,0.010,0.005,0.000,0.005
0.080,0.000,1.000,0.010,0.000,0.000,0.015
0.040,0.065,0.135,0.995,0.015,0.210,0.000
0.950,0.075,0.250,0.145,0.285,0.090,0.300
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.120,0.115,0.125,1.000,0.095,0.155,0.010
0.085,0.115,0.130,1.000,0.030,0.155,0.000
0.810,0.040,0.505,0.205,1.000,0.010,0.180
0.995,0.055,0.195,0.140,0.230,0.070,0.225
0.005,0.000,0.980,0.000,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.005
0.250,0.045,1.000,0.130,0.055,0.010,0.020
0.995,0.000,0.205,0.025,0.210,0.000,0.150
0.170,0.005,0.145,1.000,0.100,0.040,0.010
0.180,0.010,0.195,1.000,0.085,0.050,0.000
0.845,0.035,0.380,0.115,0.155,0.015,0.370
0.010,0.000,0.970,0.000,0.000,0.000,0.000
0.060,0.000,1.000,0.030,0.010,0.000,0.005
0.900,0.035,0.375,0.165,0.250,0.010,0.340
0.150,0.030,0.990,0.030,0.050,0.005,0.025
0.035,0.000,1.000,0.055,0.000,0.005,0.010
1.000,0.000,0.115,0.000,0.135,0.000,0.325
0.100,0.055,0.395,0.805,0.005,0.990,0.040
1.000,0.000,0.195,0.010,0.100,0.000,0.145
0.680,0.000,0.530,0.100,0.965,0.005,0.175
0.895,0.030,0.390,0.175,0.245,0.010,0.370
0.145,0.005,0.145,1.000,0.070,0.030,0.005
0.145,0.010,0.995,0.030,0.000,0.000,0.000
1.000,0.000,0.260,0.005,0.135,0.000,0.290
1.000,0.000,0.190,0.010,0.195,0.000,0.210
0.235,0.020,0.975,0.290,0.030,0.005,0.035
0.085,0.130,0.240,1.000,0.090,0.110,0.010
0.115,0.100,0.135,1.000,0.030,0.165,0.000
0.390,0.020,0.190,1.000,0.135,0.040,0.035
0.000,0.000,0.995,0.000,0.005,0.000,0.000
0.915,0.020,0.415,0.165,0.255,0.010,0.300
1.000,0.000,0.195,0.065,0.145,0.005,0.295
0.045,0.010,0.100,0.995,0.005,0.040,0.000
0.025,0.000,0.995,0.015,0.000,0.000,0.000
1.000,0.000,0.190,0.040,0.135,0.000,0.305
0.030,0.010,0.995,0.000,0.005,0.005,0.000
0.065,0.030,0.045,0.995,0.015,0.110,0.000
0.100,0.035,0.225,1.000,0.050,0.100,0.005
1.000,0.000,0.125,0.020,0.145,0.005,0.220
0.125,0.070,0.405,0.770,0.015,0.985,0.000
1.000,0.010,0.300,0.055,0.210,0.005,0.235
0.055,0.040,0.040,1.000,0.005,0.155,0.005
0.000,0.000,0.990,0.000,0.000,0.015,0.000
1.000,0.030,0.185,0.165,0.365,0.000,0.320
1.000,0.000,0.250,0.030,0.230,0.000,0.320
1.000,0.000,0.300,0.005,0.105,0.000,0.305
0.165,0.085,1.000,0.100,0.030,0.005,0.005
0.050,0.000,1.000,0.015,0.005,0.005,0.010
0.090,0.000,1.000,0.005,0.000,0.000,0.015
0.080,0.005,1.000,0.010,0.000,0.000,0.020
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.025,0.000,1.000,0.005,0.010,0.000,0.000
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.010,0.005,1.000,0.000,0.005,0.000,0.005
0.990,0.000,0.320,0.110,0.100,0.005,0.220
0.055,0.995,0.105,0.270,0.050,0.025,0.000
1.000,0.000,0.105,0.040,0.065,0.000,0.240
0.040,0.990,0.055,0.250,0.035,0.025,0.000
0.025,1.000,0.125,0.220,0.025,0.015,0.000
0.995,0.010,0.150,0.030,0.140,0.005,0.385
0.995,0.005,0.350,0.155,0.155,0.000,0.275
1.000,0.000,0.140,0.030,0.180,0.000,0.295
0.035,0.000,0.990,0.040,0.005,0.000,0.005
0.080,0.010,0.975,0.025,0.005,0.000,0.005
0.135,0.005,1.000,0.015,0.025,0.000,0.000
0.120,0.005,0.125,1.000,0.045,0.025,0.005
0.100,0.000,1.000,0.050,0.010,0.000,0.025
0.090,0.050,0.305,0.990,0.010,0.150,0.020
0.005,0.000,1.000,0.030,0.000,0.000,0.000
0.055,0.000,1.000,0.025,0.000,0.000,0.015
0.070,0.060,0.990,0.030,0.015,0.000,0.000
1.000,0.005,0.235,0.005,0.150,0.000,0.280
0.035,0.000,0.975,0.005,0.000,0.015,0.005
0.005,0.000,1.000,0.000,0.000,0.005,0.000
0.085,0.000,0.995,0.005,0.005,0.000,0.005
0.780,0.000,0.305,0.065,1.000,0.000,0.070
0.005,0.000,1.000,0.010,0.010,0.005,0.000
0.160,0.030,0.220,1.000,0.070,0.100,0.005
0.030,0.000,1.000,0.000,0.000,0.000,0.000
0.040,0.000,0.980,0.020,0.005,0.030,0.000
0.075,0.045,0.230,1.000,0.080,0.105,0.010
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.110,0.050,1.000,0.135,0.010,0.015,0.015
1.000,0.020,0.170,0.060,0.265,0.005,0.350
0.010,0.000,1.000,0.000,0.000,0.000,0.005
1.000,0.000,0.220,0.005,0.170,0.000,0.270
0.055,0.000,1.000,0.065,0.000,0.000,0.015
0.920,0.000,0.210,0.090,0.155,0.000,0.170
1.000,0.000,0.155,0.015,0.145,0.000,0.310
0.140,0.065,0.995,0.065,0.045,0.035,0.015
0.975,0.000,0.240,0.175,0.050,0.000,0.160
0.980,0.005,0.200,0.035,0.080,0.000,0.100
0.010,0.000,1.000,0.010,0.010,0.000,0.005
0.105,0.005,0.955,0.055,0.040,0.060,0.010
0.145,0.000,1.000,0.015,0.005,0.000,0.005
0.110,0.005,1.000,0.035,0.005,0.000,0.005
0.995,0.000,0.225,0.120,0.065,0.000,0.395
0.875,0.035,0.380,0.140,0.195,0.010,0.355
1.000,0.000,0.165,0.025,0.205,0.005,0.365
0.010,0.000,0.985,0.000,0.000,0.000,0.000
0.085,0.010,0.100,1.000,0.025,0.035,0.005
0.020,0.000,1.000,0.000,0.000,0.000,0.000
0.245,0.010,0.150,1.000,0.075,0.045,0.035
0.645,0.065,0.365,0.170,0.900,0.090,0.205
0.010,0.000,1.000,0.040,0.000,0.005,0.000
0.215,0.085,0.260,1.000,0.125,0.065,0.035
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.075,0.000,0.990,0.005,0.010,0.000,0.005
0.515,0.000,0.175,0.085,0.975,0.000,0.050
0.090,0.000,1.000,0.045,0.000,0.000,0.000
0.040,0.000,1.000,0.025,0.000,0.000,0.005
0.095,0.130,0.105,1.000,0.045,0.165,0.005
0.270,0.025,0.950,0.145,0.065,0.020,0.055
1.000,0.010,0.295,0.080,0.220,0.010,0.395
0.085,0.010,0.985,0.035,0.000,0.000,0.000
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.005,0.000,0.995,0.040,0.010,0.005,0.000
0.000,0.000,0.990,0.000,0.000,0.005,0.005
1.000,0.005,0.235,0.050,0.120,0.005,0.355
